Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
UA,3/24/22,2234,N33284,ORD,6:45,6:35,135,139,-10,6:49,14,0,0,0,0,0
UA,3/25/22,1643,N878UA,DEN,8:00,7:58,255,223,-2,8:11,13,0,0,0,0,0
UA,3/25/22,2234,N54241,ORD,6:45,6:36,135,130,-9,6:48,12,0,0,0,0,0
UA,3/26/22,580,N850UA,DEN,15:50,16:47,255,238,57,17:09,22,24,0,0,0,16
UA,3/26/22,1643,N876UA,DEN,8:00,7:56,255,247,-4,8:18,22,0,0,0,0,0
UA,3/26/22,2234,N12225,ORD,6:45,6:42,135,149,-3,7:22,40,0,0,0,0,0
UA,3/27/22,1643,N411UA,DEN,8:00,7:58,240,242,-2,8:13,15,0,0,0,0,0
UA,3/28/22,1643,N846UA,DEN,8:00,8:00,240,236,0,8:13,13,0,0,0,0,0
UA,3/28/22,2234,N436UA,ORD,6:35,6:35,135,131,0,6:49,14,0,0,0,0,0
UA,3/29/22,1643,N850UA,DEN,8:00,7:56,240,238,-4,8:12,16,0,0,0,0,0
UA,3/29/22,2234,N410UA,ORD,6:35,7:07,135,131,32,7:22,15,28,0,0,0,0
UA,3/30/22,1643,N877UA,DEN,8:00,7:59,240,269,-1,8:09,10,0,0,28,0,0
UA,3/30/22,2234,N426UA,ORD,6:35,6:52,135,126,17,7:05,13,0,0,0,0,0
UA,3/31/22,1643,N489UA,DEN,8:00,7:57,240,216,-3,8:09,12,0,0,0,0,0
UA,3/31/22,2234,N411UA,ORD,6:35,6:58,135,131,23,7:23,25,19,0,0,0,0
UA,4/1/22,1643,N897UA,DEN,8:00,8:03,240,234,3,8:18,15,0,0,0,0,0
UA,4/1/22,2234,N435UA,ORD,6:35,6:29,135,115,-6,6:43,14,0,0,0,0,0
UA,4/2/22,1643,N446UA,DEN,8:00,7:59,240,234,-1,8:13,14,0,0,0,0,0
UA,4/3/22,1643,N845UA,DEN,8:00,10:08,240,243,128,10:24,16,128,0,3,0,0
UA,4/3/22,2234,N447UA,ORD,6:35,6:48,135,124,13,7:00,12,0,0,0,0,0
UA,4/4/22,1643,N817UA,DEN,8:00,8:21,240,237,21,8:34,13,18,0,0,0,0
UA,4/5/22,1643,N834UA,DEN,8:00,7:56,240,240,-4,8:10,14,0,0,0,0,0
UA,4/6/22,1643,,DEN,8:00,0:00,240,0,0,0:00,0,0,0,0,0,0
UA,4/7/22,1643,N816UA,DEN,8:00,7:58,240,230,-2,8:15,17,0,0,0,0,0
UA,4/8/22,1643,N824UA,DEN,8:00,8:01,240,215,1,8:14,13,0,0,0,0,0
UA,4/9/22,1643,N821UA,DEN,8:00,7:56,240,248,-4,8:16,20,0,0,0,0,0
UA,4/10/22,1643,N483UA,DEN,8:00,7:54,240,237,-6,8:08,14,0,0,0,0,0
UA,4/10/22,2234,N419UA,ORD,6:35,6:32,135,136,-3,6:46,14,0,0,0,0,0
UA,4/11/22,1643,N874UA,DEN,8:00,7:59,240,242,-1,8:11,12,0,0,0,0,0
UA,4/12/22,1643,N821UA,DEN,8:00,7:55,240,245,-5,8:11,16,0,0,0,0,0
UA,4/13/22,1643,N839UA,DEN,8:00,7:52,240,237,-8,8:13,21,0,0,0,0,0
UA,4/14/22,1643,N814UA,DEN,8:00,7:49,240,233,-11,8:02,13,0,0,0,0,0
UA,4/15/22,1643,N882UA,DEN,8:00,8:32,240,254,32,8:47,15,32,0,14,0,0
UA,4/16/22,1643,N826UA,DEN,8:00,7:57,240,258,-3,8:10,13,0,0,15,0,0
UA,4/17/22,1643,N821UA,DEN,8:00,7:55,240,250,-5,8:09,14,0,0,0,0,0
UA,4/17/22,2234,N452UA,ORD,6:35,6:26,135,139,-9,6:40,14,0,0,0,0,0
UA,4/18/22,1643,N882UA,DEN,8:00,7:53,240,232,-7,8:07,14,0,0,0,0,0
UA,4/19/22,1643,N880UA,DEN,8:00,7:52,240,240,-8,8:06,14,0,0,0,0,0
UA,4/20/22,1643,N897UA,DEN,8:00,8:05,240,234,5,8:20,15,0,0,0,0,0
UA,4/21/22,1643,N825UA,DEN,8:00,7:57,240,236,-3,8:09,12,0,0,0,0,0
UA,4/22/22,1643,N871UA,DEN,8:00,7:58,240,239,-2,8:14,16,0,0,0,0,0
UA,4/23/22,1643,N876UA,DEN,8:00,7:46,240,226,-14,7:59,13,0,0,0,0,0
UA,4/24/22,1643,N844UA,DEN,8:00,7:52,240,248,-8,8:03,11,0,0,0,0,0
UA,4/24/22,2234,N494UA,ORD,6:35,6:35,135,120,0,6:48,13,0,0,0,0,0
UA,4/25/22,1643,N808UA,DEN,8:00,7:58,240,231,-2,8:12,14,0,0,0,0,0
UA,4/26/22,1643,N827UA,DEN,8:00,7:55,240,228,-5,8:08,13,0,0,0,0,0
UA,4/27/22,1643,N834UA,DEN,8:00,7:51,240,239,-9,8:10,19,0,0,0,0,0
UA,4/28/22,1643,N849UA,DEN,8:00,7:58,240,240,-2,8:12,14,0,0,0,0,0
UA,4/29/22,1643,N895UA,DEN,8:00,7:54,240,246,-6,8:14,20,0,0,0,0,0
UA,4/30/22,1643,N810UA,DEN,8:00,8:34,240,235,34,8:51,17,29,0,0,0,0
UA,5/1/22,1643,N816UA,DEN,8:00,8:13,240,250,13,8:33,20,13,0,10,0,0
UA,5/1/22,2234,N441UA,ORD,6:35,6:39,135,125,4,7:02,23,0,0,0,0,0
UA,5/2/22,1643,N465UA,DEN,8:00,7:53,240,250,-7,8:07,14,0,0,0,0,0
UA,5/3/22,1643,N871UA,DEN,8:00,7:58,240,257,-2,8:17,19,0,0,15,0,0
UA,5/4/22,1643,N423UA,DEN,8:00,7:55,240,227,-5,8:12,17,0,0,0,0,0
UA,5/5/22,1643,N896UA,DEN,8:00,7:54,240,238,-6,8:11,17,0,0,0,0,0
UA,5/6/22,1643,N819UA,DEN,8:10,8:00,240,230,-10,8:18,18,0,0,0,0,0
UA,5/7/22,1643,N853UA,DEN,8:10,8:05,240,233,-5,8:19,14,0,0,0,0,0
UA,5/7/22,2234,N73251,ORD,6:20,6:36,135,124,16,6:50,14,0,0,0,0,0
UA,5/8/22,1643,N821UA,DEN,8:10,8:08,240,238,-2,8:21,13,0,0,0,0,0
UA,5/8/22,2234,N76254,ORD,6:20,6:25,135,129,5,6:38,13,0,0,0,0,0
UA,5/9/22,1643,N4888U,DEN,8:10,8:02,240,232,-8,8:17,15,0,0,0,0,0
UA,5/9/22,2234,N26208,ORD,6:20,6:20,135,130,0,6:35,15,0,0,0,0,0
UA,5/10/22,1643,N845UA,DEN,8:10,8:19,240,224,9,8:34,15,0,0,0,0,0
UA,5/10/22,2234,N14214,ORD,6:20,20:29,135,116,849,20:39,10,830,0,0,0,0
UA,5/11/22,1643,N803UA,DEN,8:10,8:21,240,218,11,8:35,14,0,0,0,0,0
UA,5/11/22,2234,N18223,ORD,6:20,6:22,135,125,2,6:37,15,0,0,0,0,0
UA,5/12/22,1643,N833UA,DEN,8:10,8:04,240,215,-6,8:19,15,0,0,0,0,0
UA,5/12/22,2234,N33292,ORD,6:20,6:13,135,120,-7,6:27,14,0,0,0,0,0
UA,5/13/22,1643,N833UA,DEN,8:10,8:05,240,225,-5,8:19,14,0,0,0,0,0
UA,5/13/22,2234,N87512,ORD,6:20,6:20,135,116,0,6:38,18,0,0,0,0,0
UA,5/14/22,1643,N893UA,DEN,8:10,8:10,240,220,0,8:21,11,0,0,0,0,0
UA,5/14/22,2234,N37267,ORD,6:20,6:38,135,117,18,7:00,22,0,0,0,0,0
UA,5/15/22,1643,N837UA,DEN,8:10,8:05,240,246,-5,8:20,15,0,0,0,0,0
UA,5/15/22,2234,N37255,ORD,6:20,6:20,135,131,0,6:36,16,0,0,0,0,0
UA,5/16/22,1643,N468UA,DEN,8:10,8:03,240,239,-7,8:14,11,0,0,0,0,0
UA,5/16/22,2234,N78506,ORD,6:20,6:27,135,114,7,6:38,11,0,0,0,0,0
UA,5/17/22,1643,N820UA,DEN,8:10,10:32,240,234,142,10:46,14,136,0,0,0,0
UA,5/17/22,2234,N39450,ORD,6:20,7:40,135,130,80,7:52,12,75,0,0,0,0
UA,5/18/22,1643,N853UA,DEN,8:10,8:05,240,229,-5,8:19,14,0,0,0,0,0
UA,5/18/22,2234,N77518,ORD,6:20,6:55,135,134,35,7:14,19,34,0,0,0,0
UA,5/19/22,1643,N816UA,DEN,8:10,8:15,240,233,5,8:29,14,0,0,0,0,0
UA,5/19/22,2234,N78524,ORD,6:20,6:20,135,125,0,6:34,14,0,0,0,0,0
UA,5/20/22,1643,N462UA,DEN,8:10,8:00,240,228,-10,8:12,12,0,0,0,0,0
UA,5/20/22,2234,N73251,ORD,6:00,6:03,132,114,3,6:14,11,0,0,0,0,0
UA,5/21/22,1643,N816UA,DEN,8:10,8:50,240,218,40,9:02,12,18,0,0,0,0
UA,5/21/22,2234,N27205,ORD,6:20,6:48,135,122,28,7:01,13,15,0,0,0,0
UA,5/22/22,1643,N820UA,DEN,8:10,8:07,240,240,-3,8:23,16,0,0,0,0,0
UA,5/22/22,2234,N33289,ORD,6:20,6:20,135,115,0,6:32,12,0,0,0,0,0
UA,5/23/22,1643,N834UA,DEN,8:10,8:08,240,238,-2,8:21,13,0,0,0,0,0
UA,5/23/22,2234,N33262,ORD,6:20,6:24,135,128,4,6:38,14,0,0,0,0,0
UA,5/24/22,1643,N801UA,DEN,8:10,8:09,240,239,-1,8:23,14,0,0,0,0,0
UA,5/24/22,2234,N76519,ORD,6:20,6:20,135,151,0,6:55,35,0,0,16,0,0
UA,5/25/22,1643,N803UA,DEN,8:10,8:04,240,220,-6,8:18,14,0,0,0,0,0
UA,5/25/22,2234,N77518,ORD,6:20,6:16,135,127,-4,6:31,15,0,0,0,0,0
UA,5/26/22,1643,N835UA,DEN,8:10,8:01,240,232,-9,8:20,19,0,0,0,0,0
UA,5/26/22,2234,N27239,ORD,6:20,6:15,135,123,-5,6:38,23,0,0,0,0,0
UA,5/27/22,1643,N404UA,DEN,8:10,8:02,240,213,-8,8:14,12,0,0,0,0,0
UA,5/27/22,2234,N24224,ORD,6:20,6:24,135,129,4,6:38,14,0,0,0,0,0
UA,5/28/22,1643,N891UA,DEN,8:10,8:17,240,229,7,8:31,14,0,0,0,0,0
UA,5/28/22,2234,N12238,ORD,6:20,6:20,135,135,0,6:34,14,0,0,0,0,0
UA,5/29/22,1643,N417UA,DEN,8:10,8:05,240,228,-5,8:20,15,0,0,0,0,0
UA,5/29/22,2234,N12218,ORD,6:20,6:23,135,154,3,7:11,48,0,0,22,0,0
UA,5/30/22,1643,N835UA,DEN,8:10,8:53,240,227,43,9:08,15,30,0,0,0,0
UA,5/30/22,2234,N18223,ORD,6:05,6:04,132,109,-1,6:15,11,0,0,0,0,0
UA,5/31/22,1643,N872UA,DEN,8:10,8:09,240,230,-1,8:20,11,0,0,0,0,0
UA,5/31/22,2234,N68452,ORD,6:20,6:15,135,115,-5,6:28,13,0,0,0,0,0
UA,6/1/22,1643,N879UA,DEN,8:10,8:08,240,235,-2,8:21,13,0,0,0,0,0
UA,6/1/22,2234,N24212,ORD,6:20,6:11,135,106,-9,6:23,12,0,0,0,0,0
UA,6/2/22,1643,,DEN,8:10,0:00,240,0,0,0:00,0,0,0,0,0,0
UA,6/2/22,2234,N27722,ORD,6:20,6:20,135,118,0,6:35,15,0,0,0,0,0
UA,6/3/22,1643,N850UA,DEN,8:20,8:40,237,231,20,8:52,12,0,0,0,0,0
UA,6/3/22,2234,N38257,ORD,6:20,10:38,130,113,258,10:53,15,241,0,0,0,0
UA,6/4/22,1643,N829UA,DEN,8:20,8:20,237,241,0,8:34,14,0,0,0,0,0
UA,6/4/22,2234,N418UA,ORD,6:20,6:18,130,130,-2,6:34,16,0,0,0,0,0
UA,6/5/22,1643,N414UA,DEN,8:20,8:20,237,226,0,8:36,16,0,0,0,0,0
UA,6/5/22,2234,N815UA,ORD,6:20,6:13,130,145,-7,6:29,16,0,0,0,0,0
UA,6/6/22,1643,N801UA,DEN,8:20,8:08,237,227,-12,8:22,14,0,0,0,0,0
UA,6/6/22,2234,N448UA,ORD,6:20,6:17,130,118,-3,6:32,15,0,0,0,0,0
UA,6/7/22,1643,N853UA,DEN,8:20,8:17,237,233,-3,8:32,15,0,0,0,0,0
UA,6/7/22,2234,N457UA,ORD,6:20,6:12,130,128,-8,6:23,11,0,0,0,0,0
UA,6/8/22,1643,N876UA,DEN,8:20,8:17,237,244,-3,8:30,13,0,0,0,0,0
UA,6/8/22,2234,N410UA,ORD,6:20,6:12,130,131,-8,6:26,14,0,0,0,0,0
UA,6/9/22,1643,N881UA,DEN,8:20,8:19,237,231,-1,8:35,16,0,0,0,0,0
UA,6/9/22,2234,N445UA,ORD,6:20,8:56,130,127,156,9:14,18,0,0,153,0,0
UA,6/10/22,1643,N838UA,DEN,8:20,8:44,237,233,24,8:59,15,20,0,0,0,0
UA,6/10/22,2234,N483UA,ORD,6:20,6:12,130,117,-8,6:27,15,0,0,0,0,0
UA,6/11/22,1643,N871UA,DEN,8:20,8:15,237,230,-5,8:29,14,0,0,0,0,0
UA,6/11/22,2234,N435UA,ORD,6:20,6:12,130,128,-8,6:24,12,0,0,0,0,0
UA,6/12/22,1643,N12238,DEN,7:45,7:43,232,218,-2,7:59,16,0,0,0,0,0
UA,6/12/22,2234,N839UA,ORD,6:20,8:19,130,131,119,8:35,16,119,0,1,0,0
UA,6/13/22,1643,N833UA,DEN,8:20,8:11,237,224,-9,8:23,12,0,0,0,0,0
UA,6/13/22,2234,N446UA,ORD,6:20,6:15,130,148,-5,6:27,12,0,0,0,0,0
UA,6/14/22,1643,N810UA,DEN,8:20,8:40,237,228,20,9:01,21,0,0,0,0,0
UA,6/14/22,2234,N449UA,ORD,6:20,6:27,130,116,7,6:40,13,0,0,0,0,0
UA,6/15/22,1643,N810UA,DEN,8:20,8:15,237,228,-5,8:27,12,0,0,0,0,0
UA,6/15/22,2234,N483UA,ORD,6:20,6:16,130,120,-4,6:28,12,0,0,0,0,0
UA,6/16/22,1643,N822UA,DEN,8:20,8:18,237,230,-2,8:34,16,0,0,0,0,0
UA,6/16/22,2234,N413UA,ORD,6:20,6:16,130,121,-4,6:30,14,0,0,0,0,0
UA,6/17/22,1643,N828UA,DEN,8:20,9:06,237,219,46,9:21,15,28,0,0,0,0
UA,6/17/22,2234,N464UA,ORD,6:20,6:27,130,123,7,6:46,19,0,0,0,0,0
UA,6/18/22,1643,N890UA,DEN,8:20,8:49,237,216,29,9:04,15,0,0,0,0,0
UA,6/18/22,2234,N462UA,ORD,6:20,6:42,130,150,22,7:17,35,22,0,20,0,0
UA,6/19/22,1643,N879UA,DEN,8:20,8:15,237,235,-5,8:28,13,0,0,0,0,0
UA,6/19/22,2234,N824UA,ORD,6:20,6:33,130,118,13,6:44,11,0,0,0,0,0
UA,6/20/22,1643,N875UA,DEN,8:20,8:15,237,214,-5,8:27,12,0,0,0,0,0
UA,6/20/22,2234,N448UA,ORD,6:20,6:24,130,116,4,6:37,13,0,0,0,0,0
UA,6/21/22,1643,N825UA,DEN,8:20,8:56,237,224,36,9:28,32,23,0,0,0,0
UA,6/21/22,2234,N463UA,ORD,6:20,6:26,130,111,6,6:38,12,0,0,0,0,0
UA,6/22/22,1643,N879UA,DEN,8:20,8:24,237,221,4,8:34,10,0,0,0,0,0
UA,6/22/22,2234,N424UA,ORD,6:20,6:19,130,114,-1,6:34,15,0,0,0,0,0
UA,6/23/22,1643,N812UA,DEN,8:20,8:15,237,230,-5,8:32,17,0,0,0,0,0
UA,6/23/22,2234,N456UA,ORD,6:20,6:28,130,129,8,6:43,15,0,0,0,0,0
UA,6/24/22,1259,N54711,ORD,10:41,10:40,138,111,-1,10:51,11,0,0,0,0,0
UA,6/24/22,1643,N806UA,DEN,8:24,8:22,226,223,-2,8:39,17,0,0,0,0,0
UA,6/24/22,2234,N455UA,ORD,6:45,6:40,128,128,-5,7:01,21,0,0,0,0,0
UA,6/25/22,1643,N808UA,DEN,8:24,8:35,226,231,11,8:54,19,11,0,5,0,0
UA,6/25/22,2234,N413UA,ORD,6:45,6:40,128,112,-5,6:54,14,0,0,0,0,0
UA,6/26/22,1643,N4888U,DEN,8:24,8:20,226,233,-4,8:33,13,0,0,0,0,0
UA,6/26/22,2234,N461UA,ORD,6:45,6:43,128,119,-2,6:54,11,0,0,0,0,0
UA,6/27/22,1643,N846UA,DEN,8:24,8:25,226,225,1,8:39,14,0,0,0,0,0
UA,6/27/22,2234,N802UA,ORD,6:45,6:43,128,117,-2,6:57,14,0,0,0,0,0
UA,6/28/22,1643,N892UA,DEN,8:24,8:26,226,236,2,8:49,23,0,0,0,0,0
UA,6/28/22,2234,N489UA,ORD,6:45,6:46,128,125,1,7:07,21,0,0,0,0,0
UA,6/29/22,1643,,DEN,8:24,0:00,226,0,0,0:00,0,0,0,0,0,0
UA,6/29/22,2234,N424UA,ORD,6:45,6:43,128,123,-2,6:58,15,0,0,0,0,0
UA,6/30/22,1643,N844UA,DEN,8:24,8:24,226,212,0,8:37,13,0,0,0,0,0
UA,6/30/22,2234,N441UA,ORD,6:45,6:53,128,113,8,7:06,13,0,0,0,0,0
UA,7/1/22,1643,N466UA,DEN,7:55,7:54,226,215,-1,8:07,13,0,0,0,0,0
UA,7/1/22,2234,N479UA,ORD,6:45,6:36,128,121,-9,6:49,13,0,0,0,0,0
UA,7/2/22,1643,N845UA,DEN,7:55,7:50,226,217,-5,8:07,17,0,0,0,0,0
UA,7/2/22,2234,N407UA,ORD,6:45,6:45,128,126,0,6:54,9,0,0,0,0,0
UA,7/3/22,1643,N853UA,DEN,7:55,7:58,226,225,3,8:12,14,0,0,0,0,0
UA,7/3/22,2234,N417UA,ORD,6:45,6:45,128,120,0,6:58,13,0,0,0,0,0
UA,7/4/22,1643,N852UA,DEN,7:55,7:47,226,217,-8,8:03,16,0,0,0,0,0
UA,7/4/22,2234,N451UA,ORD,6:45,6:37,128,117,-8,6:49,12,0,0,0,0,0
UA,7/5/22,1643,N828UA,DEN,7:55,7:44,226,212,-11,7:58,14,0,0,0,0,0
UA,7/5/22,2234,N485UA,ORD,6:45,6:47,128,134,2,6:58,11,0,0,0,0,0
UA,7/6/22,1643,N831UA,DEN,7:55,8:27,226,211,32,8:43,16,17,0,0,0,0
UA,7/6/22,2234,N464UA,ORD,6:45,6:41,128,133,-4,6:54,13,0,0,0,0,0
UA,7/7/22,1643,N816UA,DEN,7:55,9:08,226,208,73,9:21,13,55,0,0,0,0
UA,7/7/22,2234,N467UA,ORD,6:45,6:39,128,127,-6,6:56,17,0,0,0,0,0
UA,7/8/22,1643,N440UA,DEN,7:55,7:50,226,220,-5,8:14,24,0,0,0,0,0
UA,7/8/22,2234,N416UA,ORD,6:45,6:34,128,128,-11,6:47,13,0,0,0,0,0
UA,7/9/22,1643,N838UA,DEN,7:55,8:15,226,231,20,8:29,14,20,0,5,0,0
UA,7/9/22,2234,N454UA,ORD,6:45,6:40,128,130,-5,6:57,17,0,0,0,0,0
UA,7/10/22,1643,N852UA,DEN,7:55,7:50,226,213,-5,8:07,17,0,0,0,0,0
UA,7/10/22,2234,N489UA,ORD,6:45,6:44,128,134,-1,7:13,29,0,0,0,0,0
UA,7/11/22,1643,N815UA,DEN,7:55,7:53,226,223,-2,8:09,16,0,0,0,0,0
UA,7/11/22,2234,N854UA,ORD,6:45,6:40,128,136,-5,6:53,13,0,0,0,0,0
UA,7/12/22,1643,N872UA,DEN,7:55,7:58,226,227,3,8:13,15,0,0,0,0,0
UA,7/12/22,2234,N460UA,ORD,6:45,6:41,128,118,-4,6:56,15,0,0,0,0,0
UA,7/13/22,1643,N899UA,DEN,7:55,7:50,226,220,-5,8:03,13,0,0,0,0,0
UA,7/13/22,2234,N436UA,ORD,6:45,6:45,128,119,0,7:00,15,0,0,0,0,0
UA,7/14/22,1643,N831UA,DEN,7:55,7:49,226,211,-6,8:03,14,0,0,0,0,0
UA,7/14/22,2234,N425UA,ORD,6:45,6:38,128,133,-7,7:01,23,0,0,0,0,0
UA,7/15/22,1643,N893UA,DEN,7:55,7:57,226,227,2,8:11,14,0,0,0,0,0
UA,7/15/22,2234,N410UA,ORD,6:45,9:31,128,141,166,9:47,16,0,0,179,0,0
UA,7/16/22,1643,N486UA,DEN,7:55,7:45,226,214,-10,7:58,13,0,0,0,0,0
UA,7/16/22,2234,N471UA,ORD,6:45,6:40,128,129,-5,6:51,11,0,0,0,0,0
UA,7/17/22,1643,N874UA,DEN,7:55,8:29,226,231,34,8:42,13,34,0,5,0,0
UA,7/17/22,2234,N414UA,ORD,6:45,6:43,128,142,-2,6:56,13,0,0,0,0,0
UA,7/18/22,1643,N834UA,DEN,7:55,7:45,226,215,-10,7:57,12,0,0,0,0,0
UA,7/18/22,2234,N825UA,ORD,6:45,6:38,128,112,-7,6:51,13,0,0,0,0,0
UA,7/19/22,1643,N836UA,DEN,7:55,10:59,226,251,184,11:55,56,184,0,25,0,0
UA,7/19/22,2234,N454UA,ORD,6:45,7:34,128,102,49,7:45,11,23,0,0,0,0
UA,7/20/22,1643,N4888U,DEN,7:55,7:47,226,218,-8,8:01,14,0,0,0,0,0
UA,7/20/22,2234,N436UA,ORD,6:45,6:44,128,126,-1,7:04,20,0,0,0,0,0
UA,7/21/22,1643,N442UA,DEN,7:55,8:45,226,222,50,9:00,15,46,0,0,0,0
UA,7/21/22,2234,N462UA,ORD,6:45,6:40,128,120,-5,6:53,13,0,0,0,0,0
UA,7/22/22,1643,N873UA,DEN,7:55,8:17,226,222,22,8:30,13,18,0,0,0,0
UA,7/22/22,2234,N485UA,ORD,6:45,6:54,128,116,9,7:06,12,0,0,0,0,0
UA,7/23/22,1643,N837UA,DEN,7:55,9:16,226,228,81,9:32,16,81,0,2,0,0
UA,7/23/22,2234,N479UA,ORD,6:45,10:04,128,236,199,10:19,15,0,0,307,0,0
